holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
0,277.94,0.0,0.0,26.26,0,0,2012-11-16,3912.83
0,273.31,0.0,0.0,16.59,0,0,2012-11-17,2855.68
0,281.24,0.0,0.0,57.87,0,0,2012-11-18,2375.7
0,283.35,0.0,0.0,55.74,0,0,2012-11-19,3648.09
0,282.86,0.0,0.0,45.0,0,0,2012-11-20,3868.48
0,276.84,0.0,0.0,17.77,0,0,2012-11-21,4116.53
1,283.87,0.0,0.0,57.61,0,0,2012-11-22,2020.3
0,277.65,0.0,0.0,73.91,0,0,2012-11-23,2645.09
0,267.29,0.0,0.0,78.27,0,0,2012-11-24,2410.77
0,266.3,0.0,0.0,55.73,0,0,2012-11-25,2429.55
0,271.0,0.0,0.0,88.45,0,0,2012-11-26,3455.27
0,263.55,0.0,0.0,23.48,0,0,2012-11-27,3682.09
0,269.32,0.0,0.0,49.96,0,0,2012-11-28,3709.04
0,271.63,0.0,0.0,72.45,0,0,2012-11-29,3931.68
0,272.47,0.0,0.0,58.68,0,0,2012-11-30,3941.68
0,273.69,0.0,0.0,90.0,0,0,2012-12-01,3443.31
0,277.97,0.0,0.0,88.28,0,0,2012-12-02,2562.83
0,273.95,0.0,0.0,66.79,0,0,2012-12-03,3368.24
0,282.19,0.0,0.0,61.96,0,0,2012-12-04,3941.73
0,271.42,0.0,0.0,4.5,0,0,2012-12-05,3959.45
0,271.11,0.0,0.0,73.91,0,0,2012-12-06,3928.91
0,277.43,0.0,0.0,70.65,0,0,2012-12-07,3872.91
0,270.4,0.0,0.0,80.8,0,0,2012-12-08,3135.44
0,271.18,0.0,0.0,62.18,0,0,2012-12-09,1283.36
0,271.69,0.0,0.0,90.0,0,0,2012-12-10,2954.29
0,260.55,0.0,0.0,68.8,0,0,2012-12-11,3147.72
0,261.68,0.0,0.0,76.39,0,0,2012-12-12,3343.64
0,270.4,0.0,0.0,77.08,0,0,2012-12-13,3616.75
0,271.26,0.0,0.0,50.0,0,0,2012-12-14,3858.88
0,270.01,0.0,0.0,64.58,0,0,2012-12-15,2607.96
0,274.96,0.0,0.0,90.0,0,0,2012-12-16,2240.45
0,269.8,0.0,0.0,90.0,0,0,2012-12-17,3210.96
0,267.77,0.0,0.0,90.0,0,0,2012-12-18,4120.31
0,268.85,0.0,0.0,90.0,0,0,2012-12-19,3569.86
0,270.78,0.0,0.0,87.33,0,0,2012-12-20,3640.52
0,267.27,0.0,0.0,78.19,0,0,2012-12-21,3524.69
0,261.65,0.0,0.0,4.3,0,0,2012-12-22,2641.65
0,264.82,0.0,0.0,23.18,0,0,2012-12-23,2180.36
0,263.16,0.0,0.0,73.52,0,0,2012-12-24,2337.91
1,262.56,0.0,0.0,46.67,0,0,2012-12-25,1636.62
0,256.89,0.0,0.0,25.87,0,0,2012-12-26,3054.26
0,260.22,0.0,0.0,49.61,0,0,2012-12-27,3237.04
0,263.81,0.0,0.0,83.45,0,0,2012-12-28,3297.68
0,265.71,0.0,0.0,78.38,0,0,2012-12-29,2391.95
0,262.37,0.0,0.0,57.85,0,0,2012-12-30,2400.78
0,261.39,0.0,0.0,39.92,0,0,2012-12-31,3139.42
1,260.21,0.0,0.0,22.78,0,0,2013-01-01,1668.61
0,258.63,0.0,0.0,58.15,0,0,2013-01-02,3467.85
0,264.6,0.0,0.0,87.59,0,0,2013-01-03,3617.76
0,262.95,0.0,0.0,55.7,0,0,2013-01-04,3496.1
0,267.29,0.0,0.0,6.28,0,0,2013-01-05,3048.67
0,264.31,0.0,0.0,28.48,0,0,2013-01-06,2127.04
0,264.19,0.0,0.0,27.39,0,0,2013-01-07,3487.39
0,271.04,0.0,0.0,60.48,0,0,2013-01-08,3501.38
0,269.67,0.0,0.0,65.79,0,0,2013-01-09,3918.26
0,270.7,0.0,0.0,8.12,0,0,2013-01-10,3078.75
0,274.02,0.0,0.0,68.88,0,0,2013-01-11,3416.25
0,275.7,0.0,0.0,90.0,0,0,2013-01-12,2796.74
0,263.75,0.0,0.0,73.5,0,0,2013-01-13,1877.75
0,257.95,0.0,0.0,66.17,0,0,2013-01-14,3779.69
0,259.57,0.0,0.0,29.38,0,0,2013-01-15,3487.24
0,266.05,0.0,0.0,4.57,0,0,2013-01-16,3977.95
0,269.06,0.0,0.0,58.4,0,0,2013-01-17,3944.6
0,262.01,0.0,0.0,56.17,0,0,2013-01-18,3798.57
0,271.21,0.0,0.0,66.09,0,0,2013-01-19,2828.74
0,266.73,0.0,0.0,72.47,0,0,2013-01-20,2285.12
0,256.5,0.0,0.0,66.3,0,0,2013-01-21,2850.0
0,250.6,0.0,0.0,30.83,0,0,2013-01-22,3607.78
0,252.18,0.0,0.0,51.52,0,0,2013-01-23,3951.76
0,258.84,0.0,0.0,60.24,0,0,2013-01-24,3904.57
0,256.08,0.0,0.0,85.0,0,0,2013-01-25,3819.76
0,264.27,0.0,0.0,80.71,0,0,2013-01-26,2196.0
0,263.35,0.0,0.0,73.57,0,0,2013-01-27,1967.14
0,271.56,0.0,0.0,82.94,0,0,2013-01-28,3535.82
0,273.1,0.0,0.0,90.36,0,0,2013-01-30,4074.27
0,260.86,0.0,0.0,90.14,0,0,2013-01-31,3520.81
0,251.35,0.0,0.0,87.52,0,0,2013-02-01,3685.91
0,251.72,0.0,0.0,47.13,0,0,2013-02-02,2880.3
0,255.5,0.0,0.0,83.82,0,0,2013-02-03,2199.5
0,258.35,0.0,0.0,56.57,0,0,2013-02-04,3444.83
0,259.05,0.0,0.0,51.86,0,0,2013-02-05,3604.76
0,267.83,0.0,0.0,70.0,0,0,2013-02-06,3533.83
0,265.66,0.0,0.0,70.88,0,0,2013-02-07,3966.47
0,269.32,0.0,0.0,90.0,0,0,2013-02-08,3568.71
0,268.24,0.0,0.0,46.39,0,0,2013-02-09,3222.39
0,271.08,0.0,0.0,90.0,0,0,2013-02-10,1497.55
0,272.2,0.0,0.0,90.0,0,0,2013-02-11,3543.9
0,269.78,0.0,0.0,90.0,0,0,2013-02-12,3391.29
0,269.11,0.0,0.0,35.42,0,0,2013-02-13,3692.42
0,272.26,0.0,0.0,86.03,0,0,2013-02-14,3710.12
0,269.75,0.0,0.0,66.29,0,0,2013-02-15,3254.54
0,261.24,0.0,0.0,27.27,0,0,2013-02-16,2982.14
0,260.2,0.0,0.0,40.92,0,0,2013-02-17,2659.76
1,267.18,0.0,0.0,61.22,0,0,2013-02-18,3228.39
0,268.3,0.0,0.0,88.5,0,0,2013-02-19,3724.35
0,257.72,0.0,0.0,30.87,0,0,2013-02-20,3767.53
0,258.73,0.0,0.0,37.0,0,0,2013-02-21,4154.16
0,263.04,0.0,0.0,73.35,0,0,2013-02-22,3176.09
0,267.6,0.0,0.0,90.18,0,0,2013-02-23,2343.37
0,268.17,0.0,0.0,86.79,0,0,2013-02-24,2122.89
0,265.62,0.0,0.0,59.0,0,0,2013-02-25,3187.77
0,270.0,0.0,0.0,51.3,0,0,2013-02-26,3829.96
0,268.79,0.0,0.0,67.91,0,0,2013-02-27,3950.0
0,272.79,0.0,0.0,86.67,0,0,2013-02-28,3669.5
0,270.91,0.0,0.0,89.32,0,0,2013-03-01,4090.23
0,268.69,0.0,0.0,64.91,0,0,2013-03-02,3104.68
0,266.3,0.0,0.0,28.9,0,0,2013-03-03,2666.86
0,269.84,0.0,0.0,69.74,0,0,2013-03-04,3218.0
0,269.08,0.0,0.0,90.0,0,0,2013-03-05,2594.38
0,269.35,0.0,0.0,85.21,0,0,2013-03-06,3275.83
0,267.16,0.0,0.0,59.53,0,0,2013-03-07,3692.8
0,265.16,0.0,0.0,48.11,0,0,2013-03-08,3614.74
0,271.1,0.0,0.0,27.16,0,0,2013-03-09,2694.32
0,274.79,0.0,0.0,90.0,0,0,2013-03-10,2290.0
0,273.95,0.0,0.0,90.0,0,0,2013-03-11,2748.36
0,270.68,0.0,0.0,84.58,0,0,2013-03-12,4132.25
0,269.25,0.0,0.0,70.15,0,0,2013-03-13,4051.23
0,267.2,0.0,0.0,2.36,0,0,2013-03-14,3645.86
0,272.14,0.0,0.0,57.27,0,0,2013-03-15,3853.27
0,272.61,0.0,0.0,85.21,0,0,2013-03-16,3293.86
0,267.13,0.0,0.0,36.08,0,0,2013-03-17,2305.69
0,265.7,0.0,0.0,50.42,0,0,2013-03-18,2967.33
0,268.66,0.0,0.0,89.44,0,0,2013-03-19,4432.85
0,263.19,0.0,0.0,6.33,0,0,2013-03-20,3975.24
0,262.5,0.0,0.0,1.83,0,0,2013-03-21,3960.91
0,263.98,0.0,0.0,1.17,0,0,2013-03-22,4011.74
0,267.73,0.0,0.0,4.39,0,0,2013-03-23,3183.09
0,270.87,0.0,0.0,9.96,0,0,2013-03-24,2520.78
0,271.6,0.0,0.0,87.0,0,0,2013-03-25,3705.56
0,272.15,0.0,0.0,13.83,0,0,2013-03-26,3634.7
0,272.97,0.0,0.0,68.41,0,0,2013-03-27,3813.73
0,273.37,0.0,0.0,25.26,0,0,2013-03-28,3822.7
0,273.75,0.0,0.0,24.61,0,0,2013-03-29,3764.96
0,276.78,0.0,0.0,58.04,0,0,2013-03-30,2752.52
0,278.85,0.0,0.0,63.0,0,0,2013-03-31,1981.89
0,273.8,0.0,0.0,52.45,0,0,2013-04-01,3586.7
0,269.27,0.0,0.0,1.0,0,0,2013-04-02,3815.13
0,270.52,0.0,0.0,5.22,0,0,2013-04-03,3944.04
0,273.86,0.0,0.0,7.91,0,0,2013-04-04,4048.95
0,279.16,0.0,0.0,34.18,0,0,2013-04-05,3924.91
0,274.57,0.0,0.0,59.94,0,0,2013-04-06,3321.61
0,278.68,0.0,0.0,70.97,0,0,2013-04-07,2778.71
0,277.91,0.0,0.0,72.57,0,0,2013-04-08,3297.25
0,278.17,0.0,0.0,90.0,0,0,2013-04-09,3266.12
0,276.1,0.0,0.0,89.5,0,0,2013-04-10,3695.9
0,274.27,0.0,0.0,90.32,0,0,2013-04-11,2478.26
0,273.53,0.0,0.0,90.0,0,0,2013-04-12,4359.49
0,272.34,0.0,0.0,90.0,0,0,2013-04-13,2541.59
0,272.69,0.0,0.0,83.86,0,0,2013-04-14,1819.55
0,273.22,0.0,0.0,87.11,0,0,2013-04-15,4155.17
0,275.16,0.0,0.0,71.43,0,0,2013-04-16,3867.91
0,276.2,0.0,0.0,66.41,0,0,2013-04-17,3804.23
0,275.57,0.0,0.0,85.51,0,0,2013-04-18,2509.93
0,273.4,0.0,0.0,90.0,0,0,2013-04-19,3561.07
0,272.94,0.0,0.0,77.09,0,0,2013-04-20,2646.24
0,272.73,0.0,0.0,2.57,0,0,2013-04-21,2481.26
0,277.94,0.0,0.0,89.14,0,0,2013-04-22,3279.57
0,275.04,0.0,0.0,88.67,0,0,2013-04-23,3860.29
0,274.27,0.0,0.0,50.96,0,0,2013-04-24,3156.96
0,276.29,0.0,0.0,44.76,0,0,2013-04-25,4197.44
0,278.05,0.0,0.0,63.91,0,0,2013-04-26,4060.65
0,287.1,0.0,0.0,28.29,0,0,2013-04-27,3065.88
0,288.17,0.0,0.0,3.52,0,0,2013-04-28,2702.13
0,291.02,0.0,0.0,17.04,0,0,2013-04-29,3762.04
0,289.22,0.0,0.0,15.04,0,0,2013-04-30,3891.83
0,291.04,0.0,0.0,38.41,0,0,2013-05-01,3849.18
0,277.72,0.0,0.0,88.12,0,0,2013-05-02,4483.2
0,277.38,0.0,0.0,49.5,0,0,2013-05-03,3816.75
0,274.75,0.0,0.0,80.73,0,0,2013-05-04,3644.65
0,276.85,0.0,0.0,88.75,0,0,2013-05-05,2596.71
0,282.94,0.0,0.0,52.26,0,0,2013-05-06,3743.78
0,288.53,0.0,0.0,8.43,0,0,2013-05-07,3980.0
0,291.3,0.0,0.0,17.61,0,0,2013-05-08,3878.0
0,290.96,0.0,0.0,63.7,0,0,2013-05-09,3873.94
0,285.0,0.0,0.0,88.8,0,0,2013-05-10,3963.84
0,283.88,0.0,0.0,17.04,0,0,2013-05-11,2240.61
0,281.64,0.0,0.0,46.33,0,0,2013-05-12,1879.33
0,280.96,0.0,0.0,1.0,0,0,2013-05-13,3738.87
0,285.93,0.0,0.0,32.74,0,0,2013-05-14,3952.35
0,295.87,0.0,0.0,16.52,0,0,2013-05-15,3984.48
0,292.56,0.0,0.0,15.74,0,0,2013-05-16,3976.48
0,293.93,0.0,0.0,6.14,0,0,2013-05-17,3876.59
0,288.02,0.0,0.0,90.0,0,0,2013-05-18,3362.09
0,289.04,0.0,0.0,68.33,0,0,2013-05-19,2325.59
0,292.91,0.0,0.0,76.02,0,0,2013-05-20,4294.1
0,291.3,0.0,0.0,81.58,0,0,2013-05-21,3626.16
0,285.99,0.0,0.0,88.26,0,0,2013-05-22,3637.15
0,282.73,0.0,0.0,90.0,0,0,2013-05-23,3989.66
0,285.01,0.0,0.0,1.17,0,0,2013-05-24,3730.48
0,286.1,0.0,0.0,35.58,0,0,2013-05-25,2528.65
0,286.75,0.0,0.0,89.4,0,0,2013-05-26,2014.72
1,286.25,0.0,0.0,86.52,0,0,2013-05-27,2014.96
0,287.01,0.0,0.0,89.42,0,0,2013-05-28,3509.19
0,286.5,0.0,0.0,90.0,0,0,2013-05-29,4304.32
0,291.73,0.0,0.0,77.24,0,0,2013-05-30,3918.76
0,292.98,0.0,0.0,75.51,0,0,2013-05-31,3121.83
0,292.83,0.0,0.0,44.96,0,0,2013-06-01,2645.52
0,289.12,0.0,0.0,71.52,0,0,2013-06-02,2850.08
0,286.7,0.0,0.0,45.09,0,0,2013-06-03,3745.17
0,288.35,0.0,0.0,35.74,0,0,2013-06-04,3842.17
0,287.97,0.15,0.0,89.45,0,0,2013-06-05,3778.03
0,286.27,0.51,0.0,76.89,0,0,2013-06-06,4143.72
0,284.6,0.13,0.0,78.76,0,0,2013-06-07,4160.17
0,287.48,0.01,0.0,66.96,0,0,2013-06-08,2898.04
0,290.4,0.0,0.0,62.83,0,0,2013-06-09,2454.88
0,288.18,0.89,0.0,89.06,0,0,2013-06-10,4318.59
0,291.17,0.06,0.0,38.53,0,0,2013-06-11,3688.13
0,291.74,0.09,0.0,21.19,0,0,2013-06-12,3810.37
0,291.45,2.3,0.0,67.24,0,0,2013-06-13,3740.22
0,293.08,0.0,0.0,4.52,0,0,2013-06-14,3991.78
0,293.61,0.0,0.0,38.09,0,0,2013-06-15,2854.04
0,294.07,1.63,0.0,65.46,0,0,2013-06-16,2876.07
0,294.37,0.1,0.0,0.96,0,0,2013-06-17,3601.32
0,294.09,0.0,0.0,15.65,0,0,2013-06-18,4011.35
0,290.22,0.0,0.0,26.82,0,0,2013-06-19,3408.73
0,296.41,0.03,0.0,6.22,0,0,2013-06-20,4776.44
0,298.49,0.0,0.0,39.43,0,0,2013-06-21,1950.43
0,293.89,5.6,0.0,64.21,0,0,2013-06-22,1118.32
0,293.69,1.07,0.0,48.6,0,0,2013-06-23,1865.0
0,296.51,2.86,0.0,62.38,0,0,2013-06-24,4154.54
0,295.51,0.3,0.0,13.08,0,0,2013-06-25,4155.92
0,297.09,0.0,0.0,50.09,0,0,2013-06-26,3988.39
0,298.89,0.55,0.0,36.83,0,0,2013-06-27,4061.87
0,298.14,0.06,0.0,12.82,0,0,2013-06-28,3965.05
0,294.6,0.23,0.0,51.48,0,0,2013-06-29,3041.22
0,292.76,1.12,0.0,73.45,0,0,2013-06-30,2254.52
0,293.95,0.0,0.0,20.52,0,0,2013-07-01,3779.26
0,295.24,0.0,0.0,9.48,0,0,2013-07-02,3937.57
0,294.78,0.0,0.0,7.14,0,0,2013-07-03,3839.05
1,295.07,0.0,0.0,6.26,0,0,2013-07-04,2143.3
0,297.55,0.0,0.0,0.0,0,0,2013-07-05,3113.95
0,298.87,0.0,0.0,13.32,0,0,2013-07-06,2469.18
0,299.23,0.0,0.0,45.04,0,0,2013-07-07,2551.3
0,299.62,0.02,0.0,57.83,0,0,2013-07-08,3708.96
0,295.93,0.0,0.0,17.08,0,0,2013-07-09,3998.08
0,297.46,2.52,0.0,62.73,0,0,2013-07-10,4207.92
0,294.78,0.23,0.0,14.18,0,0,2013-07-11,3946.95
0,295.73,0.0,0.0,11.82,0,0,2013-07-12,4037.09
0,298.77,0.0,0.0,15.65,0,0,2013-07-13,2861.13
0,295.0,6.95,0.0,17.15,0,0,2013-07-14,2305.18
0,296.84,0.0,0.0,53.71,0,0,2013-07-15,3187.0
0,298.34,0.0,0.0,1.8,0,0,2013-07-16,3975.45
0,300.78,0.0,0.0,34.1,0,0,2013-07-17,3992.1
0,300.88,0.0,0.0,16.95,0,0,2013-07-18,3985.52
0,302.22,0.02,0.0,17.27,0,0,2013-07-19,4178.18
0,299.06,0.02,0.0,23.45,0,0,2013-07-20,3109.45
0,294.35,0.01,0.0,35.08,0,0,2013-07-21,2506.29
0,292.58,1.74,0.0,6.7,0,0,2013-07-22,4191.93
0,296.3,0.0,0.0,34.55,0,0,2013-07-23,3807.41
0,292.85,0.0,0.0,11.5,0,0,2013-07-24,4171.35
0,292.35,0.0,0.0,23.13,0,0,2013-07-25,4004.87
0,294.59,0.07,0.0,43.45,0,0,2013-07-26,3674.18
0,290.56,0.47,0.0,56.5,0,0,2013-07-27,2731.71
0,286.56,0.09,0.0,56.42,0,0,2013-07-28,2685.38
0,288.85,0.0,0.0,19.68,0,0,2013-07-29,3731.41
0,291.33,0.05,0.0,21.09,0,0,2013-07-30,3924.0
0,291.41,0.33,0.0,70.79,0,0,2013-07-31,4105.61
0,292.23,0.03,0.0,24.69,0,0,2013-08-01,4046.24
0,293.27,0.0,0.0,11.48,0,0,2013-08-02,4128.13
0,292.87,0.0,0.0,34.86,0,0,2013-08-03,2935.9
0,291.45,0.0,0.0,34.48,0,0,2013-08-04,2600.91
0,290.71,0.0,0.0,65.82,0,0,2013-08-05,3894.27
0,292.54,2.05,0.0,67.63,0,0,2013-08-06,3630.8
0,292.53,5.96,0.0,60.21,0,0,2013-08-07,3633.95
0,292.27,0.02,0.0,2.67,0,0,2013-08-08,4316.9
0,291.77,0.0,0.0,36.48,0,0,2013-08-09,4163.67
0,292.31,0.01,0.0,12.81,0,0,2013-08-10,3179.19
0,292.0,0.0,0.0,13.95,0,0,2013-08-11,2611.68
0,293.86,0.03,0.0,55.78,0,0,2013-08-12,3843.13
0,293.58,0.01,0.0,22.43,0,0,2013-08-13,4023.17
0,290.47,0.0,0.0,4.44,0,0,2013-08-14,3898.28
0,290.7,0.0,0.0,13.33,0,0,2013-08-15,3702.53
0,293.1,0.0,0.0,28.42,0,0,2013-08-16,4395.79
0,292.85,0.0,0.0,22.13,0,0,2013-08-17,2966.7
0,293.66,0.0,0.0,1.86,0,0,2013-08-18,2765.0
0,294.67,0.0,0.0,14.3,0,0,2013-08-19,3808.57
0,296.97,0.0,0.0,35.26,0,0,2013-08-20,3961.87
0,298.87,0.0,0.0,16.36,0,0,2013-08-21,3982.45
1,298.62,0.02,0.0,28.65,0,0,2013-08-22,4004.61
0,296.13,0.0,0.0,19.09,0,0,2013-08-23,4196.77
0,294.83,0.0,0.0,14.08,0,0,2013-08-24,3225.77
0,299.46,0.0,0.0,34.86,0,0,2013-08-25,3020.57
0,302.2,0.0,0.0,0.0,0,0,2013-08-26,3972.0
0,303.9,0.0,0.0,3.2,0,0,2013-08-27,3670.4
0,301.65,0.0,0.0,26.55,0,0,2013-08-28,3447.0
0,299.86,0.0,0.0,11.08,0,0,2013-08-29,4815.69
0,299.6,0.73,0.0,44.59,0,0,2013-08-30,4232.0
1,288.5,0.0,0.0,9.86,0,0,2013-09-02,2504.57
0,283.29,0.0,0.0,25.0,0,0,2013-09-03,296.33
0,297.41,0.0,0.0,36.36,0,0,2013-09-04,4560.5
0,294.49,0.0,0.0,27.43,0,0,2013-09-05,3826.07
0,300.49,0.0,0.0,14.43,0,0,2013-09-06,4030.57
0,295.65,0.0,0.0,2.25,0,0,2013-09-07,2009.88
0,294.89,0.0,0.0,20.73,0,0,2013-09-08,3384.18
0,297.67,0.17,0.0,31.2,0,0,2013-09-09,4253.2
0,295.73,0.04,0.0,52.44,0,0,2013-09-10,3912.69
0,295.67,0.09,0.0,13.47,0,0,2013-09-11,4180.24
0,288.09,0.0,0.0,14.2,0,0,2013-09-12,3474.0
0,286.53,0.02,0.0,2.38,0,0,2013-09-13,4162.31
0,287.58,0.0,0.0,70.0,0,0,2013-09-14,2942.22
0,287.67,0.0,0.0,80.3,0,0,2013-09-15,1984.13
0,284.16,0.0,0.0,1.0,0,0,2013-09-16,3069.0
0,287.65,0.0,0.0,72.33,0,0,2013-09-17,3158.86
0,292.07,0.0,0.0,75.55,0,0,2013-09-18,3518.41
0,293.59,0.0,0.0,45.0,0,0,2013-09-19,3856.31
0,286.98,0.0,0.0,71.14,0,0,2013-09-20,3856.36
0,282.16,0.0,0.0,19.56,0,0,2013-09-21,2221.44
0,290.26,0.0,0.0,1.0,0,0,2013-09-22,3067.6
0,290.23,0.0,0.0,6.0,0,0,2013-09-23,4010.5
0,290.57,0.0,0.0,37.91,0,0,2013-09-24,4125.64
0,287.94,0.06,0.0,0.0,0,0,2013-09-25,3830.75
0,292.76,0.0,0.0,0.0,0,0,2013-09-26,4101.95
0,295.74,0.06,0.0,17.0,0,0,2013-09-27,3992.9
0,289.38,0.0,0.0,56.0,0,0,2013-09-28,3272.71
0,288.57,0.0,0.0,1.0,0,0,2013-09-29,2631.24
0,291.85,0.0,0.0,0.6,0,0,2013-09-30,2844.5
0,282.93,0.0,0.0,0.0,0,0,2013-10-01,1299.0
0,286.63,2.37,0.0,88.0,0,0,2013-10-02,899.0
0,286.72,0.39,0.0,89.75,0,0,2013-10-03,4347.21
0,286.33,0.19,0.0,92.0,0,0,2013-10-04,4037.0
0,285.82,0.72,0.0,80.65,0,0,2013-10-05,2833.55
0,282.2,0.0,0.0,70.77,0,0,2013-10-06,3387.49
0,283.56,0.02,0.0,27.07,0,0,2013-10-07,3670.4
0,292.79,0.0,0.0,1.0,0,0,2013-10-08,4378.0
0,291.49,0.0,0.0,1.0,0,0,2013-10-09,3901.91
0,290.82,0.0,0.0,6.57,0,0,2013-10-10,4059.43
0,291.28,0.23,0.0,32.41,0,0,2013-10-11,3975.94
0,283.86,0.12,0.0,52.69,0,0,2013-10-12,3612.31
0,282.09,0.0,0.0,0.0,0,0,2013-10-13,2779.25
1,280.86,0.05,0.0,61.67,0,0,2013-10-14,3598.67
0,282.95,1.13,0.0,92.0,0,0,2013-10-15,3821.79
0,281.33,0.08,0.0,23.38,0,0,2013-10-16,4266.85
0,281.66,0.47,0.0,68.52,0,0,2013-10-17,4023.17
0,279.29,0.32,0.0,47.36,0,0,2013-10-18,3151.84
0,277.06,0.23,0.0,30.39,0,0,2013-10-19,3052.56
0,275.68,0.0,0.0,85.18,0,0,2013-10-20,3117.76
0,274.68,0.0,0.0,55.57,0,0,2013-10-21,4137.29
0,273.45,0.0,0.0,36.4,0,0,2013-10-22,3689.0
0,274.75,0.0,0.0,90.0,0,0,2013-10-23,4413.2
0,277.66,0.0,0.0,90.0,0,0,2013-10-24,4885.4
0,281.79,0.0,0.0,17.33,0,0,2013-10-25,4224.33
0,278.47,0.0,0.0,50.29,0,0,2013-10-26,4509.0
0,273.63,0.09,0.0,60.29,0,0,2013-11-06,4318.76
0,271.31,0.0,0.0,67.22,0,0,2013-11-07,3977.22
0,274.31,0.01,0.0,64.0,0,0,2013-11-08,4010.18
0,277.71,0.0,0.0,65.18,0,0,2013-11-09,2959.68
0,275.82,0.0,0.0,65.13,0,0,2013-11-10,2290.83
1,268.61,0.0,0.0,62.91,0,0,2013-11-11,3333.68
0,266.15,0.0,0.0,64.48,0,0,2013-11-12,3837.17
0,275.38,0.0,0.0,64.0,0,0,2013-11-13,3973.3
0,277.93,0.0,0.0,60.27,0,0,2013-11-14,3880.05
0,277.76,0.0,0.0,41.32,0,0,2013-11-15,4308.6
0,280.58,0.29,0.0,65.82,0,0,2013-11-16,3214.88
0,277.14,0.0,0.0,80.39,0,0,2013-11-17,2225.43
0,270.96,0.0,0.0,61.05,0,0,2013-11-18,3344.65
0,274.63,0.0,0.0,65.13,0,0,2013-11-19,3831.87
0,278.78,0.0,0.0,84.72,0,0,2013-11-20,3804.68
0,272.1,0.0,0.0,89.4,0,0,2013-11-21,3995.96
0,267.13,0.0,0.0,22.48,0,0,2013-11-22,4107.7
0,261.05,0.0,0.0,6.43,0,0,2013-11-23,2843.0
0,267.36,0.0,0.0,1.35,0,0,2013-11-24,2263.17
0,274.13,0.0,0.0,54.55,0,0,2013-11-25,3385.65
0,266.21,0.0,0.0,60.1,0,0,2013-11-26,4032.9
0,264.04,0.0,0.0,64.0,0,0,2013-11-27,3907.17
